name,year_month,monthly_reviews,monthly_negative_reviews,monthly_positive_reviews,monthly_not_recommended,monthly_avg_helpful,monthly_avg_length_words,brand_x,primaryCategories_x,monthly_negative_rate,monthly_positive_rate,monthly_not_recommended_rate,year_month_date,prev_month_avg_rating,prev_month_negative_rate,rolling_3m_avg_rating,total_reviews,avg_rating,min_rating,max_rating,negative_reviews,neutral_reviews,positive_reviews,not_recommended_count,avg_helpful_votes,total_helpful_votes,avg_review_length_words,first_review_date,last_review_date,brand_y,primaryCategories_y,negative_review_rate,positive_review_rate,not_recommended_rate,review_period_days,review_frequency,sales_drop_risk
"All-New Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",2017-09,1,0,1,0,2.0,66.0,Amazon,Electronics,0.0,1.0,0.0,2017-09-01,5.0,0.0,4.666666666666667,17,4.588235294117647,3,5,0,1,16,1,1.6470588235294117,28.0,54.11764705882353,2016-09-25 00:00:00+00:00,2018-05-02 16:39:06+00:00,Amazon,Electronics,0.0,0.9411764705882353,0.058823529411764705,584.0,0.02910958904109589,0
"All-New Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",2017-11,3,0,3,0,2.0,95.66666666666667,Amazon,Electronics,0.0,1.0,0.0,2017-11-01,4.0,0.0,4.444444444444444,17,4.588235294117647,3,5,0,1,16,1,1.6470588235294117,28.0,54.11764705882353,2016-09-25 00:00:00+00:00,2018-05-02 16:39:06+00:00,Amazon,Electronics,0.0,0.9411764705882353,0.058823529411764705,584.0,0.02910958904109589,1
"All-New Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",2017-12,2,0,2,0,0.0,84.0,Amazon,Electronics,0.0,1.0,0.0,2017-12-01,4.333333333333333,0.0,4.444444444444444,17,4.588235294117647,3,5,0,1,16,1,1.6470588235294117,28.0,54.11764705882353,2016-09-25 00:00:00+00:00,2018-05-02 16:39:06+00:00,Amazon,Electronics,0.0,0.9411764705882353,0.058823529411764705,584.0,0.02910958904109589,0
"All-New Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",2018-05,1,0,1,0,0.0,37.0,Amazon,Electronics,0.0,1.0,0.0,2018-05-01,5.0,0.0,4.777777777777778,17,4.588235294117647,3,5,0,1,16,1,1.6470588235294117,28.0,54.11764705882353,2016-09-25 00:00:00+00:00,2018-05-02 16:39:06+00:00,Amazon,Electronics,0.0,0.9411764705882353,0.058823529411764705,584.0,0.02910958904109589,0
"All-New Kindle Oasis E-reader - 7 High-Resolution Display (300 ppi), Waterproof, Built-In Audible, 32 GB, Wi-Fi + Free Cellular Connectivity",2017-11,2,0,2,0,5.5,175.0,Amazon,"Electronics,Media",0.0,1.0,0.0,2017-11-01,,,5.0,4,4.75,4,5,0,0,4,0,3.0,12.0,97.5,2017-11-04 00:00:00+00:00,2017-12-23 00:00:00+00:00,Amazon,"Electronics,Media",0.0,1.0,0.0,49.0,0.08163265306122448,0
"All-New Kindle Oasis E-reader - 7 High-Resolution Display (300 ppi), Waterproof, Built-In Audible, 32 GB, Wi-Fi + Free Cellular Connectivity",2017-12,2,0,2,0,0.5,20.0,Amazon,"Electronics,Media",0.0,1.0,0.0,2017-12-01,5.0,0.0,4.75,4,4.75,4,5,0,0,4,0,3.0,12.0,97.5,2017-11-04 00:00:00+00:00,2017-12-23 00:00:00+00:00,Amazon,"Electronics,Media",0.0,1.0,0.0,49.0,0.08163265306122448,0
"All-New Kindle Oasis E-reader - 7 High-Resolution Display (300 ppi), Waterproof, Built-In Audible, 32 GB, Wi-Fi - Includes Special Offers",2017-12,2,0,1,1,1.0,43.5,Amazon,"Electronics,Media",0.0,0.5,0.5,2017-12-01,,,4.0,7,4.428571428571429,3,5,0,1,6,1,0.8571428571428571,6.0,43.142857142857146,2017-12-14 00:00:00+00:00,2018-02-25 00:00:00+00:00,Amazon,"Electronics,Media",0.0,0.8571428571428571,0.14285714285714285,73.0,0.0958904109589041,0
"All-New Kindle Oasis E-reader - 7 High-Resolution Display (300 ppi), Waterproof, Built-In Audible, 32 GB, Wi-Fi - Includes Special Offers",2018-01,4,0,4,0,0.5,44.25,Amazon,"Electronics,Media",0.0,1.0,0.0,2018-01-01,4.0,0.0,4.375,7,4.428571428571429,3,5,0,1,6,1,0.8571428571428571,6.0,43.142857142857146,2017-12-14 00:00:00+00:00,2018-02-25 00:00:00+00:00,Amazon,"Electronics,Media",0.0,0.8571428571428571,0.14285714285714285,73.0,0.0958904109589041,0
"All-New Kindle Oasis E-reader - 7 High-Resolution Display (300 ppi), Waterproof, Built-In Audible, 32 GB, Wi-Fi - Includes Special Offers",2018-02,1,0,1,0,2.0,38.0,Amazon,"Electronics,Media",0.0,1.0,0.0,2018-02-01,4.75,0.0,4.25,7,4.428571428571429,3,5,0,1,6,1,0.8571428571428571,6.0,43.142857142857146,2017-12-14 00:00:00+00:00,2018-02-25 00:00:00+00:00,Amazon,"Electronics,Media",0.0,0.8571428571428571,0.14285714285714285,73.0,0.0958904109589041,0
"All-New Kindle Oasis E-reader - 7 High-Resolution Display (300 ppi), Waterproof, Built-In Audible, 8 GB, Wi-Fi - Includes Special Offers",2017-11,1,0,1,0,9.0,36.0,Amazon,"Electronics,Media",0.0,1.0,0.0,2017-11-01,,,4.0,22,4.590909090909091,2,5,1,0,21,1,1.1818181818181819,26.0,48.36363636363637,2017-11-15 00:00:00+00:00,2018-05-25 00:00:00+00:00,Amazon,"Electronics,Media",0.045454545454545456,0.9545454545454546,0.045454545454545456,191.0,0.11518324607329843,0
"All-New Kindle Oasis E-reader - 7 High-Resolution Display (300 ppi), Waterproof, Built-In Audible, 8 GB, Wi-Fi - Includes Special Offers",2017-12,5,0,5,0,2.0,59.2,Amazon,"Electronics,Media",0.0,1.0,0.0,2017-12-01,4.0,0.0,4.3,22,4.590909090909091,2,5,1,0,21,1,1.1818181818181819,26.0,48.36363636363637,2017-11-15 00:00:00+00:00,2018-05-25 00:00:00+00:00,Amazon,"Electronics,Media",0.045454545454545456,0.9545454545454546,0.045454545454545456,191.0,0.11518324607329843,0
"All-New Kindle Oasis E-reader - 7 High-Resolution Display (300 ppi), Waterproof, Built-In Audible, 8 GB, Wi-Fi - Includes Special Offers",2018-01,6,0,6,0,0.3333333333333333,26.0,Amazon,"Electronics,Media",0.0,1.0,0.0,2018-01-01,4.6,0.0,4.477777777777778,22,4.590909090909091,2,5,1,0,21,1,1.1818181818181819,26.0,48.36363636363637,2017-11-15 00:00:00+00:00,2018-05-25 00:00:00+00:00,Amazon,"Electronics,Media",0.045454545454545456,0.9545454545454546,0.045454545454545456,191.0,0.11518324607329843,0
"All-New Kindle Oasis E-reader - 7 High-Resolution Display (300 ppi), Waterproof, Built-In Audible, 8 GB, Wi-Fi - Includes Special Offers",2018-03,5,0,5,0,1.0,48.8,Amazon,"Electronics,Media",0.0,1.0,0.0,2018-03-01,4.833333333333333,0.0,4.7444444444444445,22,4.590909090909091,2,5,1,0,21,1,1.1818181818181819,26.0,48.36363636363637,2017-11-15 00:00:00+00:00,2018-05-25 00:00:00+00:00,Amazon,"Electronics,Media",0.045454545454545456,0.9545454545454546,0.045454545454545456,191.0,0.11518324607329843,0
"All-New Kindle Oasis E-reader - 7 High-Resolution Display (300 ppi), Waterproof, Built-In Audible, 8 GB, Wi-Fi - Includes Special Offers",2018-04,3,1,2,1,0.0,84.33333333333333,Amazon,"Electronics,Media",0.3333333333333333,0.6666666666666666,0.3333333333333333,2018-04-01,4.8,0.0,4.433333333333333,22,4.590909090909091,2,5,1,0,21,1,1.1818181818181819,26.0,48.36363636363637,2017-11-15 00:00:00+00:00,2018-05-25 00:00:00+00:00,Amazon,"Electronics,Media",0.045454545454545456,0.9545454545454546,0.045454545454545456,191.0,0.11518324607329843,0
"All-New Kindle Oasis E-reader - 7 High-Resolution Display (300 ppi), Waterproof, Built-In Audible, 8 GB, Wi-Fi - Includes Special Offers",2018-05,2,0,2,0,0.0,39.5,Amazon,"Electronics,Media",0.0,1.0,0.0,2018-05-01,3.6666666666666665,0.3333333333333333,4.488888888888888,22,4.590909090909091,2,5,1,0,21,1,1.1818181818181819,26.0,48.36363636363637,2017-11-15 00:00:00+00:00,2018-05-25 00:00:00+00:00,Amazon,"Electronics,Media",0.045454545454545456,0.9545454545454546,0.045454545454545456,191.0,0.11518324607329843,1
"All-new Echo (2nd Generation) with improved sound, powered by Dolby, and a new design Walnut Finish",2018-01,1,0,1,0,0.0,45.0,Amazon,"Electronics,Furniture",0.0,1.0,0.0,2018-01-01,,,5.0,2,5.0,5,5,0,0,2,0,0.0,0.0,37.5,2018-01-17 00:00:00+00:00,2018-03-21 00:00:00+00:00,Amazon,"Electronics,Furniture",0.0,1.0,0.0,63.0,0.031746031746031744,0
"All-new Echo (2nd Generation) with improved sound, powered by Dolby, and a new design Walnut Finish",2018-03,1,0,1,0,0.0,30.0,Amazon,"Electronics,Furniture",0.0,1.0,0.0,2018-03-01,5.0,0.0,5.0,2,5.0,5,5,0,0,2,0,0.0,0.0,37.5,2018-01-17 00:00:00+00:00,2018-03-21 00:00:00+00:00,Amazon,"Electronics,Furniture",0.0,1.0,0.0,63.0,0.031746031746031744,0
Amazon 9W PowerFast Official OEM USB Charger and Power Adapter for Fire Tablets and Kindle eReaders,2016-06,5,0,5,0,0.8,29.2,Amazon,Electronics,0.0,1.0,0.0,2016-06-01,,,4.8,39,4.666666666666667,2,5,1,2,36,2,0.15384615384615385,6.0,25.846153846153847,2016-06-03 00:00:00+00:00,2017-07-07 00:00:00+00:00,Amazon,Electronics,0.02564102564102564,0.9230769230769231,0.05128205128205128,399.0,0.09774436090225563,0
Amazon 9W PowerFast Official OEM USB Charger and Power Adapter for Fire Tablets and Kindle eReaders,2016-07,5,0,5,0,0.0,16.4,Amazon,Electronics,0.0,1.0,0.0,2016-07-01,4.8,0.0,4.8,39,4.666666666666667,2,5,1,2,36,2,0.15384615384615385,6.0,25.846153846153847,2016-06-03 00:00:00+00:00,2017-07-07 00:00:00+00:00,Amazon,Electronics,0.02564102564102564,0.9230769230769231,0.05128205128205128,399.0,0.09774436090225563,0
Amazon 9W PowerFast Official OEM USB Charger and Power Adapter for Fire Tablets and Kindle eReaders,2016-08,5,0,3,2,0.2,26.0,Amazon,Electronics,0.0,0.6,0.4,2016-08-01,4.8,0.0,4.533333333333333,39,4.666666666666667,2,5,1,2,36,2,0.15384615384615385,6.0,25.846153846153847,2016-06-03 00:00:00+00:00,2017-07-07 00:00:00+00:00,Amazon,Electronics,0.02564102564102564,0.9230769230769231,0.05128205128205128,399.0,0.09774436090225563,0
Amazon 9W PowerFast Official OEM USB Charger and Power Adapter for Fire Tablets and Kindle eReaders,2016-09,4,0,4,0,0.0,15.75,Amazon,Electronics,0.0,1.0,0.0,2016-09-01,4.0,0.0,4.6000000000000005,39,4.666666666666667,2,5,1,2,36,2,0.15384615384615385,6.0,25.846153846153847,2016-06-03 00:00:00+00:00,2017-07-07 00:00:00+00:00,Amazon,Electronics,0.02564102564102564,0.9230769230769231,0.05128205128205128,399.0,0.09774436090225563,1
Amazon 9W PowerFast Official OEM USB Charger and Power Adapter for Fire Tablets and Kindle eReaders,2016-10,4,0,4,0,0.25,30.25,Amazon,Electronics,0.0,1.0,0.0,2016-10-01,5.0,0.0,4.583333333333333,39,4.666666666666667,2,5,1,2,36,2,0.15384615384615385,6.0,25.846153846153847,2016-06-03 00:00:00+00:00,2017-07-07 00:00:00+00:00,Amazon,Electronics,0.02564102564102564,0.9230769230769231,0.05128205128205128,399.0,0.09774436090225563,0
Amazon 9W PowerFast Official OEM USB Charger and Power Adapter for Fire Tablets and Kindle eReaders,2016-11,1,0,1,0,0.0,18.0,Amazon,Electronics,0.0,1.0,0.0,2016-11-01,4.75,0.0,4.916666666666667,39,4.666666666666667,2,5,1,2,36,2,0.15384615384615385,6.0,25.846153846153847,2016-06-03 00:00:00+00:00,2017-07-07 00:00:00+00:00,Amazon,Electronics,0.02564102564102564,0.9230769230769231,0.05128205128205128,399.0,0.09774436090225563,0
Amazon 9W PowerFast Official OEM USB Charger and Power Adapter for Fire Tablets and Kindle eReaders,2016-12,4,0,4,0,0.0,19.0,Amazon,Electronics,0.0,1.0,0.0,2016-12-01,5.0,0.0,4.833333333333333,39,4.666666666666667,2,5,1,2,36,2,0.15384615384615385,6.0,25.846153846153847,2016-06-03 00:00:00+00:00,2017-07-07 00:00:00+00:00,Amazon,Electronics,0.02564102564102564,0.9230769230769231,0.05128205128205128,399.0,0.09774436090225563,0
Amazon 9W PowerFast Official OEM USB Charger and Power Adapter for Fire Tablets and Kindle eReaders,2017-01,4,0,4,0,0.0,33.5,Amazon,Electronics,0.0,1.0,0.0,2017-01-01,4.75,0.0,4.916666666666667,39,4.666666666666667,2,5,1,2,36,2,0.15384615384615385,6.0,25.846153846153847,2016-06-03 00:00:00+00:00,2017-07-07 00:00:00+00:00,Amazon,Electronics,0.02564102564102564,0.9230769230769231,0.05128205128205128,399.0,0.09774436090225563,0
Amazon 9W PowerFast Official OEM USB Charger and Power Adapter for Fire Tablets and Kindle eReaders,2017-03,2,1,1,0,0.0,48.0,Amazon,Electronics,0.5,0.5,0.0,2017-03-01,5.0,0.0,4.416666666666667,39,4.666666666666667,2,5,1,2,36,2,0.15384615384615385,6.0,25.846153846153847,2016-06-03 00:00:00+00:00,2017-07-07 00:00:00+00:00,Amazon,Electronics,0.02564102564102564,0.9230769230769231,0.05128205128205128,399.0,0.09774436090225563,0
Amazon 9W PowerFast Official OEM USB Charger and Power Adapter for Fire Tablets and Kindle eReaders,2017-04,2,0,2,0,0.0,21.5,Amazon,Electronics,0.0,1.0,0.0,2017-04-01,3.5,0.5,4.5,39,4.666666666666667,2,5,1,2,36,2,0.15384615384615385,6.0,25.846153846153847,2016-06-03 00:00:00+00:00,2017-07-07 00:00:00+00:00,Amazon,Electronics,0.02564102564102564,0.9230769230769231,0.05128205128205128,399.0,0.09774436090225563,1
Amazon 9W PowerFast Official OEM USB Charger and Power Adapter for Fire Tablets and Kindle eReaders,2017-05,2,0,2,0,0.0,38.5,Amazon,Electronics,0.0,1.0,0.0,2017-05-01,5.0,0.0,4.333333333333333,39,4.666666666666667,2,5,1,2,36,2,0.15384615384615385,6.0,25.846153846153847,2016-06-03 00:00:00+00:00,2017-07-07 00:00:00+00:00,Amazon,Electronics,0.02564102564102564,0.9230769230769231,0.05128205128205128,399.0,0.09774436090225563,1
Amazon 9W PowerFast Official OEM USB Charger and Power Adapter for Fire Tablets and Kindle eReaders,2017-07,1,0,1,0,0.0,22.0,Amazon,Electronics,0.0,1.0,0.0,2017-07-01,4.5,0.0,4.833333333333333,39,4.666666666666667,2,5,1,2,36,2,0.15384615384615385,6.0,25.846153846153847,2016-06-03 00:00:00+00:00,2017-07-07 00:00:00+00:00,Amazon,Electronics,0.02564102564102564,0.9230769230769231,0.05128205128205128,399.0,0.09774436090225563,1
Amazon Echo (1st Generationcertified) Color:White Free Shipping,2016-02,1,0,1,0,0.0,73.0,Amazon,Electronics,0.0,1.0,0.0,2016-02-01,,,4.0,13,4.3076923076923075,2,5,2,0,11,0,0.0,0.0,110.53846153846153,2016-02-23 00:00:00+00:00,2018-11-29 00:00:00+00:00,Amazon,Electronics,0.15384615384615385,0.8461538461538461,0.0,1010.0,0.01287128712871287,0
Amazon Echo (1st Generationcertified) Color:White Free Shipping,2016-06,2,0,2,0,0.0,211.5,Amazon,Electronics,0.0,1.0,0.0,2016-06-01,4.0,0.0,4.25,13,4.3076923076923075,2,5,2,0,11,0,0.0,0.0,110.53846153846153,2016-02-23 00:00:00+00:00,2018-11-29 00:00:00+00:00,Amazon,Electronics,0.15384615384615385,0.8461538461538461,0.0,1010.0,0.01287128712871287,0
Amazon Echo (1st Generationcertified) Color:White Free Shipping,2017-01,2,0,2,0,0.0,112.0,Amazon,Electronics,0.0,1.0,0.0,2017-01-01,4.5,0.0,4.5,13,4.3076923076923075,2,5,2,0,11,0,0.0,0.0,110.53846153846153,2016-02-23 00:00:00+00:00,2018-11-29 00:00:00+00:00,Amazon,Electronics,0.15384615384615385,0.8461538461538461,0.0,1010.0,0.01287128712871287,0
Amazon Echo (1st Generationcertified) Color:White Free Shipping,2017-02,1,0,1,0,0.0,37.0,Amazon,Electronics,0.0,1.0,0.0,2017-02-01,5.0,0.0,4.833333333333333,13,4.3076923076923075,2,5,2,0,11,0,0.0,0.0,110.53846153846153,2016-02-23 00:00:00+00:00,2018-11-29 00:00:00+00:00,Amazon,Electronics,0.15384615384615385,0.8461538461538461,0.0,1010.0,0.01287128712871287,0
Amazon Echo (1st Generationcertified) Color:White Free Shipping,2017-04,3,2,1,0,0.0,132.0,Amazon,Electronics,0.6666666666666666,0.3333333333333333,0.0,2017-04-01,5.0,0.0,4.222222222222222,13,4.3076923076923075,2,5,2,0,11,0,0.0,0.0,110.53846153846153,2016-02-23 00:00:00+00:00,2018-11-29 00:00:00+00:00,Amazon,Electronics,0.15384615384615385,0.8461538461538461,0.0,1010.0,0.01287128712871287,0
Amazon Echo (1st Generationcertified) Color:White Free Shipping,2017-06,1,0,1,0,0.0,27.0,Amazon,Electronics,0.0,1.0,0.0,2017-06-01,2.6666666666666665,0.6666666666666666,4.222222222222222,13,4.3076923076923075,2,5,2,0,11,0,0.0,0.0,110.53846153846153,2016-02-23 00:00:00+00:00,2018-11-29 00:00:00+00:00,Amazon,Electronics,0.15384615384615385,0.8461538461538461,0.0,1010.0,0.01287128712871287,1
Amazon Echo (1st Generationcertified) Color:White Free Shipping,2018-04,1,0,1,0,0.0,106.0,Amazon,Electronics,0.0,1.0,0.0,2018-04-01,5.0,0.0,4.222222222222222,13,4.3076923076923075,2,5,2,0,11,0,0.0,0.0,110.53846153846153,2016-02-23 00:00:00+00:00,2018-11-29 00:00:00+00:00,Amazon,Electronics,0.15384615384615385,0.8461538461538461,0.0,1010.0,0.01287128712871287,1
Amazon Echo (1st Generationcertified) Color:White Free Shipping,2018-07,1,0,1,0,0.0,53.0,Amazon,Electronics,0.0,1.0,0.0,2018-07-01,5.0,0.0,5.0,13,4.3076923076923075,2,5,2,0,11,0,0.0,0.0,110.53846153846153,2016-02-23 00:00:00+00:00,2018-11-29 00:00:00+00:00,Amazon,Electronics,0.15384615384615385,0.8461538461538461,0.0,1010.0,0.01287128712871287,1
Amazon Echo (1st Generationcertified) Color:White Free Shipping,2018-11,1,0,1,0,0.0,98.0,Amazon,Electronics,0.0,1.0,0.0,2018-11-01,5.0,0.0,5.0,13,4.3076923076923075,2,5,2,0,11,0,0.0,0.0,110.53846153846153,2016-02-23 00:00:00+00:00,2018-11-29 00:00:00+00:00,Amazon,Electronics,0.15384615384615385,0.8461538461538461,0.0,1010.0,0.01287128712871287,0
Amazon Echo (2nd Generation) Smart Assistant Oak Finish Priority Shipping,2018-01,1,0,1,0,0.0,15.0,Amazon,Electronics,0.0,1.0,0.0,2018-01-01,,,5.0,3,4.333333333333333,4,5,0,0,3,0,0.0,0.0,27.666666666666668,2018-01-22 00:00:00+00:00,2018-02-09 00:00:00+00:00,Amazon,Electronics,0.0,1.0,0.0,18.0,0.16666666666666666,0
Amazon Echo (2nd Generation) Smart Assistant Oak Finish Priority Shipping,2018-02,2,0,2,0,0.0,34.0,Amazon,Electronics,0.0,1.0,0.0,2018-02-01,5.0,0.0,4.5,3,4.333333333333333,4,5,0,0,3,0,0.0,0.0,27.666666666666668,2018-01-22 00:00:00+00:00,2018-02-09 00:00:00+00:00,Amazon,Electronics,0.0,1.0,0.0,18.0,0.16666666666666666,0
Amazon Echo Show - Black,2018-06,1,0,1,0,1.0,82.0,Amazon,Electronics,0.0,1.0,0.0,2018-06-01,,,5.0,1,5.0,5,5,0,0,1,0,1.0,1.0,82.0,2018-06-11 00:00:00+00:00,2018-06-11 00:00:00+00:00,Amazon,Electronics,0.0,1.0,0.0,0.0,,0
Amazon Echo – White,2018-10,2,0,2,0,0.0,29.5,Amazon,Electronics,0.0,1.0,0.0,2018-10-01,,,5.0,2,5.0,5,5,0,0,2,0,0.0,0.0,29.5,2018-10-15 00:00:00+00:00,2018-10-26 00:00:00+00:00,Amazon,Electronics,0.0,1.0,0.0,11.0,0.18181818181818182,0
"Amazon Fire HD 8 with Alexa (8"" HD Display Tablet)",2017-06,4,0,4,0,33.25,124.5,Amazon,Electronics,0.0,1.0,0.0,2017-06-01,,,4.5,130,4.607692307692307,1,5,4,1,125,3,1.1307692307692307,147.0,35.13076923076923,2017-06-21 00:00:00+00:00,2018-06-03 18:06:56+00:00,Amazon,Electronics,0.03076923076923077,0.9615384615384616,0.023076923076923078,347.0,0.3746397694524496,0
"Amazon Fire HD 8 with Alexa (8"" HD Display Tablet)",2017-07,15,0,15,0,0.13333333333333333,34.333333333333336,Amazon,Electronics,0.0,1.0,0.0,2017-07-01,4.5,0.0,4.716666666666667,130,4.607692307692307,1,5,4,1,125,3,1.1307692307692307,147.0,35.13076923076923,2017-06-21 00:00:00+00:00,2018-06-03 18:06:56+00:00,Amazon,Electronics,0.03076923076923077,0.9615384615384616,0.023076923076923078,347.0,0.3746397694524496,0
"Amazon Fire HD 8 with Alexa (8"" HD Display Tablet)",2017-08,13,1,12,1,0.07692307692307693,48.30769230769231,Amazon,Electronics,0.07692307692307693,0.9230769230769231,0.07692307692307693,2017-08-01,4.933333333333334,0.0,4.631623931623932,130,4.607692307692307,1,5,4,1,125,3,1.1307692307692307,147.0,35.13076923076923,2017-06-21 00:00:00+00:00,2018-06-03 18:06:56+00:00,Amazon,Electronics,0.03076923076923077,0.9615384615384616,0.023076923076923078,347.0,0.3746397694524496,0
"Amazon Fire HD 8 with Alexa (8"" HD Display Tablet)",2017-09,4,0,4,0,0.5,37.5,Amazon,Electronics,0.0,1.0,0.0,2017-09-01,4.461538461538462,0.07692307692307693,4.631623931623932,130,4.607692307692307,1,5,4,1,125,3,1.1307692307692307,147.0,35.13076923076923,2017-06-21 00:00:00+00:00,2018-06-03 18:06:56+00:00,Amazon,Electronics,0.03076923076923077,0.9615384615384616,0.023076923076923078,347.0,0.3746397694524496,0
"Amazon Fire HD 8 with Alexa (8"" HD Display Tablet)",2017-11,5,0,4,0,0.4,35.8,Amazon,Electronics,0.0,0.8,0.0,2017-11-01,4.5,0.0,4.453846153846154,130,4.607692307692307,1,5,4,1,125,3,1.1307692307692307,147.0,35.13076923076923,2017-06-21 00:00:00+00:00,2018-06-03 18:06:56+00:00,Amazon,Electronics,0.03076923076923077,0.9615384615384616,0.023076923076923078,347.0,0.3746397694524496,0
"Amazon Fire HD 8 with Alexa (8"" HD Display Tablet)",2017-12,47,2,45,2,0.02127659574468085,26.170212765957448,Amazon,Electronics,0.0425531914893617,0.9574468085106383,0.0425531914893617,2017-12-01,4.4,0.0,4.4985815602836885,130,4.607692307692307,1,5,4,1,125,3,1.1307692307692307,147.0,35.13076923076923,2017-06-21 00:00:00+00:00,2018-06-03 18:06:56+00:00,Amazon,Electronics,0.03076923076923077,0.9615384615384616,0.023076923076923078,347.0,0.3746397694524496,0
"Amazon Fire HD 8 with Alexa (8"" HD Display Tablet)",2018-01,20,1,19,0,0.05,27.3,Amazon,Electronics,0.05,0.95,0.0,2018-01-01,4.595744680851064,0.0425531914893617,4.4985815602836885,130,4.607692307692307,1,5,4,1,125,3,1.1307692307692307,147.0,35.13076923076923,2017-06-21 00:00:00+00:00,2018-06-03 18:06:56+00:00,Amazon,Electronics,0.03076923076923077,0.9615384615384616,0.023076923076923078,347.0,0.3746397694524496,0
"Amazon Fire HD 8 with Alexa (8"" HD Display Tablet)",2018-02,8,0,8,0,0.0,41.25,Amazon,Electronics,0.0,1.0,0.0,2018-02-01,4.5,0.05,4.656914893617022,130,4.607692307692307,1,5,4,1,125,3,1.1307692307692307,147.0,35.13076923076923,2017-06-21 00:00:00+00:00,2018-06-03 18:06:56+00:00,Amazon,Electronics,0.03076923076923077,0.9615384615384616,0.023076923076923078,347.0,0.3746397694524496,0
"Amazon Fire HD 8 with Alexa (8"" HD Display Tablet)",2018-03,9,0,9,0,0.5555555555555556,35.55555555555556,Amazon,Electronics,0.0,1.0,0.0,2018-03-01,4.875,0.0,4.643518518518518,130,4.607692307692307,1,5,4,1,125,3,1.1307692307692307,147.0,35.13076923076923,2017-06-21 00:00:00+00:00,2018-06-03 18:06:56+00:00,Amazon,Electronics,0.03076923076923077,0.9615384615384616,0.023076923076923078,347.0,0.3746397694524496,0
"Amazon Fire HD 8 with Alexa (8"" HD Display Tablet)",2018-04,2,0,2,0,0.0,44.5,Amazon,Electronics,0.0,1.0,0.0,2018-04-01,4.555555555555555,0.0,4.643518518518518,130,4.607692307692307,1,5,4,1,125,3,1.1307692307692307,147.0,35.13076923076923,2017-06-21 00:00:00+00:00,2018-06-03 18:06:56+00:00,Amazon,Electronics,0.03076923076923077,0.9615384615384616,0.023076923076923078,347.0,0.3746397694524496,0
"Amazon Fire HD 8 with Alexa (8"" HD Display Tablet)",2018-05,2,0,2,0,0.0,27.5,Amazon,Electronics,0.0,1.0,0.0,2018-05-01,4.5,0.0,4.518518518518518,130,4.607692307692307,1,5,4,1,125,3,1.1307692307692307,147.0,35.13076923076923,2017-06-21 00:00:00+00:00,2018-06-03 18:06:56+00:00,Amazon,Electronics,0.03076923076923077,0.9615384615384616,0.023076923076923078,347.0,0.3746397694524496,0
"Amazon Fire HD 8 with Alexa (8"" HD Display Tablet)",2018-06,1,0,1,0,0.0,27.0,Amazon,Electronics,0.0,1.0,0.0,2018-06-01,4.5,0.0,4.666666666666667,130,4.607692307692307,1,5,4,1,125,3,1.1307692307692307,147.0,35.13076923076923,2017-06-21 00:00:00+00:00,2018-06-03 18:06:56+00:00,Amazon,Electronics,0.03076923076923077,0.9615384615384616,0.023076923076923078,347.0,0.3746397694524496,0
Amazon Fire TV Gaming Edition Streaming Media Player,2017-02,1,0,1,0,0.0,28.0,Amazon,Electronics,0.0,1.0,0.0,2017-02-01,,,4.0,3,4.666666666666667,4,5,0,0,3,0,0.0,0.0,21.666666666666668,2017-02-08 00:00:00+00:00,2017-04-15 00:00:00+00:00,Amazon,Electronics,0.0,1.0,0.0,66.0,0.045454545454545456,0
Amazon Fire TV Gaming Edition Streaming Media Player,2017-03,1,0,1,0,0.0,27.0,Amazon,Electronics,0.0,1.0,0.0,2017-03-01,4.0,0.0,4.5,3,4.666666666666667,4,5,0,0,3,0,0.0,0.0,21.666666666666668,2017-02-08 00:00:00+00:00,2017-04-15 00:00:00+00:00,Amazon,Electronics,0.0,1.0,0.0,66.0,0.045454545454545456,0
Amazon Fire TV Gaming Edition Streaming Media Player,2017-04,1,0,1,0,0.0,10.0,Amazon,Electronics,0.0,1.0,0.0,2017-04-01,5.0,0.0,4.666666666666667,3,4.666666666666667,4,5,0,0,3,0,0.0,0.0,21.666666666666668,2017-02-08 00:00:00+00:00,2017-04-15 00:00:00+00:00,Amazon,Electronics,0.0,1.0,0.0,66.0,0.045454545454545456,0
Amazon Kindle Charger Power Adapter Wall Charger And Usb Cable Micro Usb Cord,2014-06,1,1,0,0,0.0,342.0,Amazon,Electronics,1.0,0.0,0.0,2014-06-01,,,2.0,9,4.666666666666667,2,5,1,0,8,0,0.0,0.0,62.55555555555556,2014-06-08 00:00:00+00:00,2018-04-08 00:00:00+00:00,Amazon,Electronics,0.1111111111111111,0.8888888888888888,0.0,1400.0,0.0064285714285714285,0
