name,year_month,monthly_reviews,monthly_avg_rating,monthly_negative_reviews,monthly_positive_reviews,monthly_not_recommended,monthly_avg_helpful,monthly_avg_length_words,brand,primaryCategories,monthly_negative_rate,monthly_positive_rate,monthly_not_recommended_rate,year_month_date,prev_month_avg_rating,prev_month_negative_rate,rating_change,negative_rate_change,rolling_3m_avg_rating,rolling_3m_negative_rate
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Blue",2016-10,1,4.0,0,1,0,105.0,1546.0,Amazon,Electronics,0.0,1.0,0.0,2016-10-01,,,,,4.0,0.0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Blue",2016-11,9,4.555555555555555,1,8,1,7.0,32.55555555555556,Amazon,Electronics,0.1111111111111111,0.8888888888888888,0.1111111111111111,2016-11-01,4.0,0.0,0.5555555555555554,0.1111111111111111,4.277777777777778,0.05555555555555555
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Blue",2016-12,37,4.675675675675675,1,35,1,0.35135135135135137,42.2972972972973,Amazon,Electronics,0.02702702702702703,0.9459459459459459,0.02702702702702703,2016-12-01,4.555555555555555,0.1111111111111111,0.12012012012012008,-0.08408408408408408,4.41041041041041,0.04604604604604604
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Blue",2017-01,46,4.717391304347826,0,46,0,0.08695652173913043,37.02173913043478,Amazon,Electronics,0.0,1.0,0.0,2017-01-01,4.675675675675675,0.02702702702702703,0.04171562867215073,-0.02702702702702703,4.649540845193019,0.04604604604604604
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Blue",2017-02,19,4.2105263157894735,1,17,2,0.0,38.31578947368421,Amazon,Electronics,0.05263157894736842,0.8947368421052632,0.10526315789473684,2017-02-01,4.717391304347826,0.0,-0.5068649885583527,0.05263157894736842,4.534531098604325,0.026552868658131817
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Blue",2017-03,23,4.695652173913044,0,22,1,0.08695652173913043,34.869565217391305,Amazon,Electronics,0.0,0.9565217391304348,0.043478260869565216,2017-03-01,4.2105263157894735,0.05263157894736842,0.48512585812357045,-0.05263157894736842,4.5411899313501145,0.017543859649122806
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Blue",2017-04,9,4.333333333333333,1,8,1,0.1111111111111111,47.22222222222222,Amazon,Electronics,0.1111111111111111,0.8888888888888888,0.1111111111111111,2017-04-01,4.695652173913044,0.0,-0.36231884057971087,0.1111111111111111,4.413170607678617,0.05458089668615984
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Blue",2017-05,11,4.363636363636363,1,10,1,0.18181818181818182,30.545454545454547,Amazon,Electronics,0.09090909090909091,0.9090909090909091,0.09090909090909091,2017-05-01,4.333333333333333,0.1111111111111111,0.030303030303030276,-0.020202020202020193,4.464207290294247,0.06734006734006734
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Blue",2017-06,1,5.0,0,1,0,0.0,21.0,Amazon,Electronics,0.0,1.0,0.0,2017-06-01,4.363636363636363,0.09090909090909091,0.6363636363636367,-0.09090909090909091,4.565656565656565,0.06734006734006734
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",2016-10,1,4.0,0,1,0,105.0,1546.0,Amazon,Electronics,0.0,1.0,0.0,2016-10-01,,,,,4.0,0.0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",2016-11,8,4.5,1,7,1,7.375,32.0,Amazon,Electronics,0.125,0.875,0.125,2016-11-01,4.0,0.0,0.5,0.125,4.25,0.0625
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",2016-12,23,4.739130434782608,0,22,0,0.2608695652173913,47.04347826086956,Amazon,Electronics,0.0,0.9565217391304348,0.0,2016-12-01,4.5,0.125,0.23913043478260843,-0.125,4.41304347826087,0.041666666666666664
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",2017-01,35,4.714285714285714,0,35,0,0.08571428571428572,39.74285714285714,Amazon,Electronics,0.0,1.0,0.0,2017-01-01,4.739130434782608,0.0,-0.024844720496894013,0.0,4.651138716356107,0.041666666666666664
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",2017-02,17,4.117647058823529,1,14,3,0.0,40.705882352941174,Amazon,Electronics,0.058823529411764705,0.8235294117647058,0.17647058823529413,2017-02-01,4.714285714285714,0.0,-0.5966386554621854,0.058823529411764705,4.523687735963951,0.0196078431372549
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",2017-03,17,4.705882352941177,0,16,1,0.23529411764705882,37.64705882352941,Amazon,Electronics,0.0,0.9411764705882353,0.058823529411764705,2017-03-01,4.117647058823529,0.058823529411764705,0.5882352941176476,-0.058823529411764705,4.512605042016808,0.0196078431372549
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",2017-04,9,4.222222222222222,1,8,1,0.1111111111111111,58.333333333333336,Amazon,Electronics,0.1111111111111111,0.8888888888888888,0.1111111111111111,2017-04-01,4.705882352941177,0.0,-0.4836601307189543,0.1111111111111111,4.348583877995643,0.056644880174291944
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",2017-05,5,4.6,0,5,0,0.0,37.0,Amazon,Electronics,0.0,1.0,0.0,2017-05-01,4.222222222222222,0.1111111111111111,0.3777777777777773,-0.1111111111111111,4.509368191721133,0.037037037037037035
"All-New Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",2016-09,1,5.0,0,1,0,0.0,20.0,Amazon,Electronics,0.0,1.0,0.0,2016-09-01,,,,,5.0,0.0
"All-New Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",2016-11,2,5.0,0,2,0,8.0,24.0,Amazon,Electronics,0.0,1.0,0.0,2016-11-01,5.0,0.0,0.0,0.0,5.0,0.0
"All-New Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",2017-01,2,4.0,0,1,1,0.0,47.5,Amazon,Electronics,0.0,0.5,0.5,2017-01-01,5.0,0.0,-1.0,0.0,4.666666666666667,0.0
"All-New Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",2017-03,2,4.0,0,2,0,2.0,42.5,Amazon,Electronics,0.0,1.0,0.0,2017-03-01,4.0,0.0,0.0,0.0,4.333333333333333,0.0
"All-New Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",2017-04,1,5.0,0,1,0,0.0,21.0,Amazon,Electronics,0.0,1.0,0.0,2017-04-01,4.0,0.0,1.0,0.0,4.333333333333333,0.0
"All-New Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",2017-06,2,5.0,0,2,0,0.0,46.5,Amazon,Electronics,0.0,1.0,0.0,2017-06-01,5.0,0.0,0.0,0.0,4.666666666666667,0.0
"All-New Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",2017-09,1,4.0,0,1,0,2.0,66.0,Amazon,Electronics,0.0,1.0,0.0,2017-09-01,5.0,0.0,-1.0,0.0,4.666666666666667,0.0
"All-New Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",2017-11,3,4.333333333333333,0,3,0,2.0,95.66666666666667,Amazon,Electronics,0.0,1.0,0.0,2017-11-01,4.0,0.0,0.33333333333333304,0.0,4.444444444444444,0.0
"All-New Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",2017-12,2,5.0,0,2,0,0.0,84.0,Amazon,Electronics,0.0,1.0,0.0,2017-12-01,4.333333333333333,0.0,0.666666666666667,0.0,4.444444444444444,0.0
"All-New Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",2018-05,1,5.0,0,1,0,0.0,37.0,Amazon,Electronics,0.0,1.0,0.0,2018-05-01,5.0,0.0,0.0,0.0,4.777777777777778,0.0
"All-New Kindle Oasis E-reader - 7 High-Resolution Display (300 ppi), Waterproof, Built-In Audible, 32 GB, Wi-Fi + Free Cellular Connectivity",2017-11,2,5.0,0,2,0,5.5,175.0,Amazon,"Electronics,Media",0.0,1.0,0.0,2017-11-01,,,,,5.0,0.0
"All-New Kindle Oasis E-reader - 7 High-Resolution Display (300 ppi), Waterproof, Built-In Audible, 32 GB, Wi-Fi + Free Cellular Connectivity",2017-12,2,4.5,0,2,0,0.5,20.0,Amazon,"Electronics,Media",0.0,1.0,0.0,2017-12-01,5.0,0.0,-0.5,0.0,4.75,0.0
"All-New Kindle Oasis E-reader - 7 High-Resolution Display (300 ppi), Waterproof, Built-In Audible, 32 GB, Wi-Fi - Includes Special Offers",2017-12,2,4.0,0,1,1,1.0,43.5,Amazon,"Electronics,Media",0.0,0.5,0.5,2017-12-01,,,,,4.0,0.0
"All-New Kindle Oasis E-reader - 7 High-Resolution Display (300 ppi), Waterproof, Built-In Audible, 32 GB, Wi-Fi - Includes Special Offers",2018-01,4,4.75,0,4,0,0.5,44.25,Amazon,"Electronics,Media",0.0,1.0,0.0,2018-01-01,4.0,0.0,0.75,0.0,4.375,0.0
"All-New Kindle Oasis E-reader - 7 High-Resolution Display (300 ppi), Waterproof, Built-In Audible, 32 GB, Wi-Fi - Includes Special Offers",2018-02,1,4.0,0,1,0,2.0,38.0,Amazon,"Electronics,Media",0.0,1.0,0.0,2018-02-01,4.75,0.0,-0.75,0.0,4.25,0.0
"All-New Kindle Oasis E-reader - 7 High-Resolution Display (300 ppi), Waterproof, Built-In Audible, 8 GB, Wi-Fi - Includes Special Offers",2017-11,1,4.0,0,1,0,9.0,36.0,Amazon,"Electronics,Media",0.0,1.0,0.0,2017-11-01,,,,,4.0,0.0
"All-New Kindle Oasis E-reader - 7 High-Resolution Display (300 ppi), Waterproof, Built-In Audible, 8 GB, Wi-Fi - Includes Special Offers",2017-12,5,4.6,0,5,0,2.0,59.2,Amazon,"Electronics,Media",0.0,1.0,0.0,2017-12-01,4.0,0.0,0.5999999999999996,0.0,4.3,0.0
"All-New Kindle Oasis E-reader - 7 High-Resolution Display (300 ppi), Waterproof, Built-In Audible, 8 GB, Wi-Fi - Includes Special Offers",2018-01,6,4.833333333333333,0,6,0,0.3333333333333333,26.0,Amazon,"Electronics,Media",0.0,1.0,0.0,2018-01-01,4.6,0.0,0.2333333333333334,0.0,4.477777777777778,0.0
"All-New Kindle Oasis E-reader - 7 High-Resolution Display (300 ppi), Waterproof, Built-In Audible, 8 GB, Wi-Fi - Includes Special Offers",2018-03,5,4.8,0,5,0,1.0,48.8,Amazon,"Electronics,Media",0.0,1.0,0.0,2018-03-01,4.833333333333333,0.0,-0.033333333333333215,0.0,4.7444444444444445,0.0
"All-New Kindle Oasis E-reader - 7 High-Resolution Display (300 ppi), Waterproof, Built-In Audible, 8 GB, Wi-Fi - Includes Special Offers",2018-04,3,3.6666666666666665,1,2,1,0.0,84.33333333333333,Amazon,"Electronics,Media",0.3333333333333333,0.6666666666666666,0.3333333333333333,2018-04-01,4.8,0.0,-1.1333333333333333,0.3333333333333333,4.433333333333333,0.1111111111111111
"All-New Kindle Oasis E-reader - 7 High-Resolution Display (300 ppi), Waterproof, Built-In Audible, 8 GB, Wi-Fi - Includes Special Offers",2018-05,2,5.0,0,2,0,0.0,39.5,Amazon,"Electronics,Media",0.0,1.0,0.0,2018-05-01,3.6666666666666665,0.3333333333333333,1.3333333333333335,-0.3333333333333333,4.488888888888888,0.1111111111111111
"All-new Echo (2nd Generation) with improved sound, powered by Dolby, and a new design Walnut Finish",2018-01,1,5.0,0,1,0,0.0,45.0,Amazon,"Electronics,Furniture",0.0,1.0,0.0,2018-01-01,,,,,5.0,0.0
"All-new Echo (2nd Generation) with improved sound, powered by Dolby, and a new design Walnut Finish",2018-03,1,5.0,0,1,0,0.0,30.0,Amazon,"Electronics,Furniture",0.0,1.0,0.0,2018-03-01,5.0,0.0,0.0,0.0,5.0,0.0
Amazon 9W PowerFast Official OEM USB Charger and Power Adapter for Fire Tablets and Kindle eReaders,2016-06,5,4.8,0,5,0,0.8,29.2,Amazon,Electronics,0.0,1.0,0.0,2016-06-01,,,,,4.8,0.0
Amazon 9W PowerFast Official OEM USB Charger and Power Adapter for Fire Tablets and Kindle eReaders,2016-07,5,4.8,0,5,0,0.0,16.4,Amazon,Electronics,0.0,1.0,0.0,2016-07-01,4.8,0.0,0.0,0.0,4.8,0.0
Amazon 9W PowerFast Official OEM USB Charger and Power Adapter for Fire Tablets and Kindle eReaders,2016-08,5,4.0,0,3,2,0.2,26.0,Amazon,Electronics,0.0,0.6,0.4,2016-08-01,4.8,0.0,-0.7999999999999998,0.0,4.533333333333333,0.0
Amazon 9W PowerFast Official OEM USB Charger and Power Adapter for Fire Tablets and Kindle eReaders,2016-09,4,5.0,0,4,0,0.0,15.75,Amazon,Electronics,0.0,1.0,0.0,2016-09-01,4.0,0.0,1.0,0.0,4.6000000000000005,0.0
Amazon 9W PowerFast Official OEM USB Charger and Power Adapter for Fire Tablets and Kindle eReaders,2016-10,4,4.75,0,4,0,0.25,30.25,Amazon,Electronics,0.0,1.0,0.0,2016-10-01,5.0,0.0,-0.25,0.0,4.583333333333333,0.0
Amazon 9W PowerFast Official OEM USB Charger and Power Adapter for Fire Tablets and Kindle eReaders,2016-11,1,5.0,0,1,0,0.0,18.0,Amazon,Electronics,0.0,1.0,0.0,2016-11-01,4.75,0.0,0.25,0.0,4.916666666666667,0.0
Amazon 9W PowerFast Official OEM USB Charger and Power Adapter for Fire Tablets and Kindle eReaders,2016-12,4,4.75,0,4,0,0.0,19.0,Amazon,Electronics,0.0,1.0,0.0,2016-12-01,5.0,0.0,-0.25,0.0,4.833333333333333,0.0
Amazon 9W PowerFast Official OEM USB Charger and Power Adapter for Fire Tablets and Kindle eReaders,2017-01,4,5.0,0,4,0,0.0,33.5,Amazon,Electronics,0.0,1.0,0.0,2017-01-01,4.75,0.0,0.25,0.0,4.916666666666667,0.0
Amazon 9W PowerFast Official OEM USB Charger and Power Adapter for Fire Tablets and Kindle eReaders,2017-03,2,3.5,1,1,0,0.0,48.0,Amazon,Electronics,0.5,0.5,0.0,2017-03-01,5.0,0.0,-1.5,0.5,4.416666666666667,0.16666666666666666
Amazon 9W PowerFast Official OEM USB Charger and Power Adapter for Fire Tablets and Kindle eReaders,2017-04,2,5.0,0,2,0,0.0,21.5,Amazon,Electronics,0.0,1.0,0.0,2017-04-01,3.5,0.5,1.5,-0.5,4.5,0.16666666666666666
Amazon 9W PowerFast Official OEM USB Charger and Power Adapter for Fire Tablets and Kindle eReaders,2017-05,2,4.5,0,2,0,0.0,38.5,Amazon,Electronics,0.0,1.0,0.0,2017-05-01,5.0,0.0,-0.5,0.0,4.333333333333333,0.16666666666666666
Amazon 9W PowerFast Official OEM USB Charger and Power Adapter for Fire Tablets and Kindle eReaders,2017-07,1,5.0,0,1,0,0.0,22.0,Amazon,Electronics,0.0,1.0,0.0,2017-07-01,4.5,0.0,0.5,0.0,4.833333333333333,0.0
Amazon Echo (1st Generationcertified) Color:White Free Shipping,2016-02,1,4.0,0,1,0,0.0,73.0,Amazon,Electronics,0.0,1.0,0.0,2016-02-01,,,,,4.0,0.0
Amazon Echo (1st Generationcertified) Color:White Free Shipping,2016-06,2,4.5,0,2,0,0.0,211.5,Amazon,Electronics,0.0,1.0,0.0,2016-06-01,4.0,0.0,0.5,0.0,4.25,0.0
Amazon Echo (1st Generationcertified) Color:White Free Shipping,2017-01,2,5.0,0,2,0,0.0,112.0,Amazon,Electronics,0.0,1.0,0.0,2017-01-01,4.5,0.0,0.5,0.0,4.5,0.0
Amazon Echo (1st Generationcertified) Color:White Free Shipping,2017-02,1,5.0,0,1,0,0.0,37.0,Amazon,Electronics,0.0,1.0,0.0,2017-02-01,5.0,0.0,0.0,0.0,4.833333333333333,0.0
Amazon Echo (1st Generationcertified) Color:White Free Shipping,2017-04,3,2.6666666666666665,2,1,0,0.0,132.0,Amazon,Electronics,0.6666666666666666,0.3333333333333333,0.0,2017-04-01,5.0,0.0,-2.3333333333333335,0.6666666666666666,4.222222222222222,0.2222222222222222
Amazon Echo (1st Generationcertified) Color:White Free Shipping,2017-06,1,5.0,0,1,0,0.0,27.0,Amazon,Electronics,0.0,1.0,0.0,2017-06-01,2.6666666666666665,0.6666666666666666,2.3333333333333335,-0.6666666666666666,4.222222222222222,0.2222222222222222
Amazon Echo (1st Generationcertified) Color:White Free Shipping,2018-04,1,5.0,0,1,0,0.0,106.0,Amazon,Electronics,0.0,1.0,0.0,2018-04-01,5.0,0.0,0.0,0.0,4.222222222222222,0.2222222222222222
Amazon Echo (1st Generationcertified) Color:White Free Shipping,2018-07,1,5.0,0,1,0,0.0,53.0,Amazon,Electronics,0.0,1.0,0.0,2018-07-01,5.0,0.0,0.0,0.0,5.0,0.0
Amazon Echo (1st Generationcertified) Color:White Free Shipping,2018-11,1,5.0,0,1,0,0.0,98.0,Amazon,Electronics,0.0,1.0,0.0,2018-11-01,5.0,0.0,0.0,0.0,5.0,0.0
Amazon Echo (2nd Generation) Smart Assistant Oak Finish Priority Shipping,2018-01,1,5.0,0,1,0,0.0,15.0,Amazon,Electronics,0.0,1.0,0.0,2018-01-01,,,,,5.0,0.0
Amazon Echo (2nd Generation) Smart Assistant Oak Finish Priority Shipping,2018-02,2,4.0,0,2,0,0.0,34.0,Amazon,Electronics,0.0,1.0,0.0,2018-02-01,5.0,0.0,-1.0,0.0,4.5,0.0
Amazon Echo Show - Black,2018-06,1,5.0,0,1,0,1.0,82.0,Amazon,Electronics,0.0,1.0,0.0,2018-06-01,,,,,5.0,0.0
Amazon Echo – White,2018-10,2,5.0,0,2,0,0.0,29.5,Amazon,Electronics,0.0,1.0,0.0,2018-10-01,,,,,5.0,0.0
"Amazon Fire HD 8 with Alexa (8"" HD Display Tablet)",2017-06,4,4.5,0,4,0,33.25,124.5,Amazon,Electronics,0.0,1.0,0.0,2017-06-01,,,,,4.5,0.0
"Amazon Fire HD 8 with Alexa (8"" HD Display Tablet)",2017-07,15,4.933333333333334,0,15,0,0.13333333333333333,34.333333333333336,Amazon,Electronics,0.0,1.0,0.0,2017-07-01,4.5,0.0,0.43333333333333357,0.0,4.716666666666667,0.0
"Amazon Fire HD 8 with Alexa (8"" HD Display Tablet)",2017-08,13,4.461538461538462,1,12,1,0.07692307692307693,48.30769230769231,Amazon,Electronics,0.07692307692307693,0.9230769230769231,0.07692307692307693,2017-08-01,4.933333333333334,0.0,-0.4717948717948719,0.07692307692307693,4.631623931623932,0.025641025641025644
"Amazon Fire HD 8 with Alexa (8"" HD Display Tablet)",2017-09,4,4.5,0,4,0,0.5,37.5,Amazon,Electronics,0.0,1.0,0.0,2017-09-01,4.461538461538462,0.07692307692307693,0.038461538461538325,-0.07692307692307693,4.631623931623932,0.025641025641025644
"Amazon Fire HD 8 with Alexa (8"" HD Display Tablet)",2017-11,5,4.4,0,4,0,0.4,35.8,Amazon,Electronics,0.0,0.8,0.0,2017-11-01,4.5,0.0,-0.09999999999999964,0.0,4.453846153846154,0.025641025641025644
"Amazon Fire HD 8 with Alexa (8"" HD Display Tablet)",2017-12,47,4.595744680851064,2,45,2,0.02127659574468085,26.170212765957448,Amazon,Electronics,0.0425531914893617,0.9574468085106383,0.0425531914893617,2017-12-01,4.4,0.0,0.1957446808510639,0.0425531914893617,4.4985815602836885,0.014184397163120567
"Amazon Fire HD 8 with Alexa (8"" HD Display Tablet)",2018-01,20,4.5,1,19,0,0.05,27.3,Amazon,Electronics,0.05,0.95,0.0,2018-01-01,4.595744680851064,0.0425531914893617,-0.09574468085106425,0.007446808510638302,4.4985815602836885,0.030851063829787233
"Amazon Fire HD 8 with Alexa (8"" HD Display Tablet)",2018-02,8,4.875,0,8,0,0.0,41.25,Amazon,Electronics,0.0,1.0,0.0,2018-02-01,4.5,0.05,0.375,-0.05,4.656914893617022,0.030851063829787233
"Amazon Fire HD 8 with Alexa (8"" HD Display Tablet)",2018-03,9,4.555555555555555,0,9,0,0.5555555555555556,35.55555555555556,Amazon,Electronics,0.0,1.0,0.0,2018-03-01,4.875,0.0,-0.31944444444444464,0.0,4.643518518518518,0.016666666666666666
"Amazon Fire HD 8 with Alexa (8"" HD Display Tablet)",2018-04,2,4.5,0,2,0,0.0,44.5,Amazon,Electronics,0.0,1.0,0.0,2018-04-01,4.555555555555555,0.0,-0.05555555555555536,0.0,4.643518518518518,0.0
"Amazon Fire HD 8 with Alexa (8"" HD Display Tablet)",2018-05,2,4.5,0,2,0,0.0,27.5,Amazon,Electronics,0.0,1.0,0.0,2018-05-01,4.5,0.0,0.0,0.0,4.518518518518518,0.0
"Amazon Fire HD 8 with Alexa (8"" HD Display Tablet)",2018-06,1,5.0,0,1,0,0.0,27.0,Amazon,Electronics,0.0,1.0,0.0,2018-06-01,4.5,0.0,0.5,0.0,4.666666666666667,0.0
Amazon Fire TV Gaming Edition Streaming Media Player,2017-02,1,4.0,0,1,0,0.0,28.0,Amazon,Electronics,0.0,1.0,0.0,2017-02-01,,,,,4.0,0.0
Amazon Fire TV Gaming Edition Streaming Media Player,2017-03,1,5.0,0,1,0,0.0,27.0,Amazon,Electronics,0.0,1.0,0.0,2017-03-01,4.0,0.0,1.0,0.0,4.5,0.0
Amazon Fire TV Gaming Edition Streaming Media Player,2017-04,1,5.0,0,1,0,0.0,10.0,Amazon,Electronics,0.0,1.0,0.0,2017-04-01,5.0,0.0,0.0,0.0,4.666666666666667,0.0
Amazon Kindle Charger Power Adapter Wall Charger And Usb Cable Micro Usb Cord,2014-06,1,2.0,1,0,0,0.0,342.0,Amazon,Electronics,1.0,0.0,0.0,2014-06-01,,,,,2.0,1.0
Amazon Kindle Charger Power Adapter Wall Charger And Usb Cable Micro Usb Cord,2016-04,1,5.0,0,1,0,0.0,18.0,Amazon,Electronics,0.0,1.0,0.0,2016-04-01,2.0,1.0,3.0,-1.0,3.5,0.5
Amazon Kindle Charger Power Adapter Wall Charger And Usb Cable Micro Usb Cord,2016-07,2,5.0,0,2,0,0.0,24.5,Amazon,Electronics,0.0,1.0,0.0,2016-07-01,5.0,0.0,0.0,0.0,4.0,0.3333333333333333
Amazon Kindle Charger Power Adapter Wall Charger And Usb Cable Micro Usb Cord,2017-05,2,5.0,0,2,0,0.0,27.0,Amazon,Electronics,0.0,1.0,0.0,2017-05-01,5.0,0.0,0.0,0.0,5.0,0.0
Amazon Kindle Charger Power Adapter Wall Charger And Usb Cable Micro Usb Cord,2017-09,2,5.0,0,2,0,0.0,29.0,Amazon,Electronics,0.0,1.0,0.0,2017-09-01,5.0,0.0,0.0,0.0,5.0,0.0
Amazon Kindle Charger Power Adapter Wall Charger And Usb Cable Micro Usb Cord,2018-04,1,5.0,0,1,0,0.0,42.0,Amazon,Electronics,0.0,1.0,0.0,2018-04-01,5.0,0.0,0.0,0.0,5.0,0.0
Amazon Kindle Replacement Power Adapter (Fits Latest Generation Kindle and Kindle DX) For shipment in the U.S only,2009-02,1,5.0,0,1,0,288.0,48.0,Amazon,Electronics,0.0,1.0,0.0,2009-02-01,,,,,5.0,0.0
Amazon Kindle Replacement Power Adapter (Fits Latest Generation Kindle and Kindle DX) For shipment in the U.S only,2009-05,1,5.0,0,1,0,2.0,151.0,Amazon,Electronics,0.0,1.0,0.0,2009-05-01,5.0,0.0,0.0,0.0,5.0,0.0
Amazon Kindle Replacement Power Adapter (Fits Latest Generation Kindle and Kindle DX) For shipment in the U.S only,NaT,3,1.3333333333333333,3,0,0,23.666666666666668,116.0,Amazon,Electronics,1.0,0.0,0.0,,5.0,0.0,-3.666666666666667,1.0,3.777777777777778,0.3333333333333333
Amazon Tap Smart Assistant Alexaenabled (black) Brand New,2016-04,1,5.0,0,1,0,434.0,202.0,Amazon,Electronics,0.0,1.0,0.0,2016-04-01,,,,,5.0,0.0
Amazon Tap Smart Assistant Alexaenabled (black) Brand New,2016-05,2,5.0,0,2,0,1.5,177.0,Amazon,Electronics,0.0,1.0,0.0,2016-05-01,5.0,0.0,0.0,0.0,5.0,0.0
Amazon Tap Smart Assistant Alexaenabled (black) Brand New,2016-06,13,4.846153846153846,0,13,0,3.076923076923077,66.0,Amazon,Electronics,0.0,1.0,0.0,2016-06-01,5.0,0.0,-0.1538461538461542,0.0,4.948717948717949,0.0
Amazon Tap Smart Assistant Alexaenabled (black) Brand New,2016-07,19,4.684210526315789,0,19,0,1.2105263157894737,47.21052631578947,Amazon,Electronics,0.0,1.0,0.0,2016-07-01,4.846153846153846,0.0,-0.16194331983805643,0.0,4.843454790823212,0.0
Amazon Tap Smart Assistant Alexaenabled (black) Brand New,2016-08,27,4.148148148148148,2,22,4,0.8148148148148148,34.888888888888886,Amazon,Electronics,0.07407407407407407,0.8148148148148148,0.14814814814814814,2016-08-01,4.684210526315789,0.0,-0.5360623781676415,0.07407407407407407,4.559504173539261,0.024691358024691357
Amazon Tap Smart Assistant Alexaenabled (black) Brand New,2016-09,63,4.571428571428571,2,58,4,0.38095238095238093,59.492063492063494,Amazon,Electronics,0.031746031746031744,0.9206349206349206,0.06349206349206349,2016-09-01,4.148148148148148,0.07407407407407407,0.42328042328042326,-0.042328042328042326,4.4679290819641695,0.03527336860670194
Amazon Tap Smart Assistant Alexaenabled (black) Brand New,2016-10,35,4.457142857142857,1,33,3,0.0,40.77142857142857,Amazon,Electronics,0.02857142857142857,0.9428571428571428,0.08571428571428572,2016-10-01,4.571428571428571,0.031746031746031744,-0.11428571428571388,-0.0031746031746031737,4.3922398589065255,0.04479717813051146
Amazon Tap Smart Assistant Alexaenabled (black) Brand New,2016-11,28,4.607142857142857,0,27,1,0.07142857142857142,32.75,Amazon,Electronics,0.0,0.9642857142857143,0.03571428571428571,2016-11-01,4.457142857142857,0.02857142857142857,0.14999999999999947,-0.02857142857142857,4.545238095238095,0.020105820105820103
Amazon Tap Smart Assistant Alexaenabled (black) Brand New,2016-12,46,4.478260869565218,1,40,3,0.0,35.45652173913044,Amazon,Electronics,0.021739130434782608,0.8695652173913043,0.06521739130434782,2016-12-01,4.607142857142857,0.0,-0.12888198757763902,0.021739130434782608,4.514182194616978,0.016770186335403725
Amazon Tap Smart Assistant Alexaenabled (black) Brand New,2017-01,88,4.511363636363637,3,78,9,0.0,34.10227272727273,Amazon,Electronics,0.03409090909090909,0.8863636363636364,0.10227272727272728,2017-01-01,4.478260869565218,0.021739130434782608,0.03310276679841895,0.01235177865612648,4.532255787690571,0.018610013175230564
Amazon Tap Smart Assistant Alexaenabled (black) Brand New,2017-02,33,4.454545454545454,1,30,2,0.0,29.666666666666668,Amazon,Electronics,0.030303030303030304,0.9090909090909091,0.06060606060606061,2017-02-01,4.511363636363637,0.03409090909090909,-0.056818181818182545,-0.0037878787878787845,4.4813899868247695,0.028711023276240668
Amazon Tap Smart Assistant Alexaenabled (black) Brand New,2017-03,40,4.6,0,37,0,0.0,37.25,Amazon,Electronics,0.0,0.925,0.0,2017-03-01,4.454545454545454,0.030303030303030304,0.1454545454545455,-0.030303030303030304,4.521969696969697,0.021464646464646464
